,asin,product,date,verified,title,desc,reviewer_name,rating
179,B07MQ8YRF3,null,"April 15, 2020",Verified Purchase,"
Would not hold a charge
","

  8 of the 16 batteries would not hold a charge.

",Amazon Customer,1.0
180,B07MQ8YRF3,null,"April 14, 2020",Verified Purchase,"
Great
","

  Happy with them

",Brenda,5.0
181,B07MQ8YRF3,null,"April 14, 2020",Verified Purchase,"
Worth every penny
","

  I starting to switch everything to rechargeable batteries. So far Powerowl hasn't let me down. They charge fast and hold their charge. I inspected every battery before charging of course because others complained that they received defective and damaged batteries, my order was all good. Well packaged. I will be ordering more.

",Taz,5.0
182,B07MQ8YRF3,null,"April 13, 2020",Verified Purchase,"
No More Waste!
","

  I'm tired of buying batteries for remote controls and other devices only to have to drive somewhere to recycle them or throw them away(knowing they will end up in a landfill) after a few months. This pack of 16 Powerowl batteries are rated at 2800 mAH, so I know they are going to last a long time, and the charge time is totally acceptable. So far I'm very happy with this purchase. They work as described and hold a charge. I can't ask for anything more from the manufacturers.

",JRRinBoston,5.0
183,B07MQ8YRF3,null,"April 13, 2020",Verified Purchase,"
These folks care
","

  Look!  A medical mask within the box!  Making me feel like Charlie just found the golden ticket!  :)

",KG,5.0
184,B07MQ8YRF3,null,"April 8, 2020",Verified Purchase,"
Great batteries
","

  I use this in a GRE scanner that was eating up Alkaline batteries quickly.These last a lot longer and are of course rechargeable.

",Hal R.,5.0
185,B07MQ8YRF3,null,"April 8, 2020",Verified Purchase,"
Great batteries Great price
","

  Good batteries,they last long and do the job.

",javier lopez,5.0
186,B07MQ8YRF3,null,"April 7, 2020",Verified Purchase,"
Excellent product
","

  A product that lived up to its hype it's advertising and my expectations

",Max Stark,5.0
187,B07MQ8YRF3,null,"April 7, 2020",Verified Purchase,"
Fair price good product
","

  No issues so far

",Lacey M.,5.0
188,B07MQ8YRF3,null,"April 7, 2020",Verified Purchase,"
The worst rechargeable batteries I’ve ever used
","

  The batteries had to be recharged before use. Once charged, the batteries don’t retain charge.

",ERUDITE MALE,2.0
189,B07MQ8YRF3,null,"April 7, 2020",Verified Purchase,"
Bang for the buck
","

  There's batteries seem to last a good amount between recharges. A decent bang for the buck.

",Migel,5.0
190,B07MQ8YRF3,null,"April 7, 2020",Verified Purchase,"
Not holding a charge
","

  A few of the batteries don’t seem to hold a charge even tho this I supposedly more quality. Even in a float charger they drop off quickly.

",austin whittaker,3.0
191,B07MQ8YRF3,null,"April 4, 2020",Verified Purchase,"
Amazed
","

  I was skeptical buying these because I have other brand chargeable batteries that never last very long before needing recharge. I am amazed by these!! I charged once out of the box. They have been running remote control candles on a timer. Today is the 9th day on a 4-hr charge per day! Need I say more??

",Amazon Customer,5.0
192,B07MQ8YRF3,null,"April 3, 2020",Verified Purchase,"
Not a perfect AA size
","

  Generally a good product but the body of the AA is slightly longer and the tip is shorter.  If you have a device that requires a specific fit, this AA battery may not work.  For me, this AA does not fit in the Microsoft Sculpt Ergonomic Mouse, model 1600, Part #: L6V-00001.  The batteries fit into the chamber but the tip protrusion do not touch the metal terminal.  All other application works otherwise.

",a dad of 2,3.0
193,B07MQ8YRF3,null,"March 29, 2020",Verified Purchase,"
80% MAX of advertised capacity. Often less.
","

  After running several refresh/analyzie cycles on both my Powerex and Opus BT-C3400 chargers, the best I was able to get was 2451mah on the Opus and 2183mah on the Powerex. These are acceptable 2400mah cells, although with fewer max cycles then leading brands. They are unacceptable as a high-capacity, 2800mah, batteries. Unfortunately, they are marketed as the latter which brings their rating down.

",Joshua B. Evans,3.0
194,B07MQ8YRF3,null,"March 26, 2020",Verified Purchase,"
Great product
","

  Product is as described.  Great long life recharging batteries.

","CJ , MD,USA",5.0
195,B07MQ8YRF3,null,"March 25, 2020",Verified Purchase,"
CAREFUL...DON'T FIT!
","

  Don't buy. Had bought yellow rechargable AA..worked great, needed more, couldn't find again at Amazon so ordered these black ones. They don't fit in AA mag flashlite..too big around. Won't work in my thermostat & tv remote. Get the yellow AA, not black.

",Mberg,1.0
196,B07MQ8YRF3,null,"March 24, 2020",Verified Purchase,"
Decent Rechargeable Batteries
","

  Decent, not the best. Have to keep on the charger or they will discharge when just sitting. They could last longer when in use as well.

",Chris W.,3.0
197,B07MQ8YRF3,null,"March 23, 2020",Verified Purchase,"
Just as described!!
","

  Very good product!! Just as described!!

",Amazon Customer,5.0
198,B07MQ8YRF3,null,"March 23, 2020",Verified Purchase,"
Price
","

  Liked the price.

",Anthony Cooper,5.0
199,B07MQ8YRF3,null,"March 23, 2020",Verified Purchase,"
good value
","

  Fast delivery and good price

",Richard Thurmond,5.0
200,B07MQ8YRF3,null,"March 22, 2020",Verified Purchase,"
Don't last
","

  After a only 2 uses these batteries would no longer charge. The light on the charger flashes saying the battery is bad. It does it on all 8 of the batteries I have. Used them in a digital trail camera.

",Edgar mellencamp,3.0
201,B07MQ8YRF3,null,"March 22, 2020",Verified Purchase,"
Good deal for good rechargeable batteries
","

  Great alternative to the pricier eneloops. I don't think they lasted quite as long between charges, but I didn't do formal testing either.

",G E,4.0
202,B07MQ8YRF3,null,"March 22, 2020",Verified Purchase,"
These are great
","

  Highest storage, best value I found on Amazon.  Installed in all my solar yard lights, as bright at sunrise as when they first went on.  Better than original!

",John,5.0
203,B07MQ8YRF3,null,"March 21, 2020",Verified Purchase,"
Buenas recargables
","

  Las uso en el control de x Box ya por 3 semanasHasta ahora han funcionado bien

",berto,5.0
204,B07MQ8YRF3,null,"March 19, 2020",Verified Purchase,"
Don’t buy it
","

  This batteries never work!! Don’t buy it

",Milagros Capacete,1.0
205,B07MQ8YRF3,null,"March 17, 2020",Not Verified,"
Good rechargeable batteries.
","

  I've had them for a few months now and they work really well. I will definitely be buying them again.

",Michael D.,5.0
206,B07MQ8YRF3,null,"March 17, 2020",Not Verified,"
Decent
","

  Pretty decent.

",Williams,4.0
207,B07MQ8YRF3,null,"March 16, 2020",Verified Purchase,"
Great value
","

  It's probably the best rechargeable batteries I bought in a long time.  Been buying different ones last year for trial camera's these really last.

",Amazon Customer,5.0
208,B07MQ8YRF3,null,"March 12, 2020",Verified Purchase,"
They should be rated for 2200 to 2300 mA.
","

  Batteries are advertised at 2800 mA.  I purchased a 16 pack of AA batteries.  After discharging and charging the batteries several times with the Lacrosse BC-700, the best I could get was 2457 mA on one battery.  Not recommended!

",Alexander Liems,3.0
209,B07MQ8YRF3,null,"March 8, 2020",Verified Purchase,"
Battery haven't drained through non use good thing.
","

  Using this for battery operated lights in my closet so far (two months) the output is the same as the day I put them in after a 24 hour charge.  I had so much trouble with Energizer and Duracell draining without even using them I might refresh my opinion after I switch these out.  So far very happy with the results.

",Joe M,5.0
210,B07MQ8YRF3,null,"March 8, 2020",Verified Purchase,"
Don't hold a charge for long
","

  I have to keep recharging these even while not used for a short period of time. They seem to self-discharge rather quickly.

",poncespr,2.0
211,B07MQ8YRF3,null,"March 4, 2020",Verified Purchase,"
As good as Energizer and compatible with energizers charger
","

  Have had wonderful luck with these. Charge them via an Energizer charger we already had for our rechargeable Energizer AAs. Charge quickly and last just as long as the energizers at a much better price.

",Andrew Gilley,5.0
212,B07MQ8YRF3,null,"March 3, 2020",Verified Purchase,"
Batteries won't hold a charge.
","

  After using half of the batteries two times they will not recharge. The other half had never been used. After being fully charging they powered the device for about 10 minutes and died.

",Derek Davis,1.0
213,B07MQ8YRF3,null,"March 2, 2020",Verified Purchase,"
Great batteries
","

  Holds a charge for a long time under use.

",Douglas Ingram,5.0
214,B07MQ8YRF3,null,"February 28, 2020",Verified Purchase,"
Great charge capacity, but thicker than normal AA
","

  So I got these to add to our AA rechargeable batteries to use around the house, and they have worked great for xmas lights and sensor led lights inside the house. But for some electronics, I realized that these are actually a bit thicker than your normal AA batteries, which means they might not fit in tight compartments. This was the case when I tried to replace my amazonbasics AA batteries in my smart bedroom door deadlock with these rechargeable ones, but they just would not fit. Kept springing out whenever I tried to insert the 4th battery into the compartment.

",DæmonEyes,3.0
215,B07MQ8YRF3,null,"February 28, 2020",Verified Purchase,"
Good Product
","

  Hold charge longer than any other battery I’ve tried.

",Amazon Customer,5.0
216,B07MQ8YRF3,null,"February 26, 2020",Verified Purchase,"
Get these when you can’t get eneloops
","

  Had these for a few months and they perform just as well as my eneloop batteries !!

",OsiRisORion,5.0
217,B07MQ8YRF3,null,"February 26, 2020",Verified Purchase,"
Seem to work well in solar path lights
","

  Still too soon to rate longevity because of so many gray days since I bought them but with a moderately sunny day they last until almost midnight

",Onzman,4.0
218,B07MQ8YRF3,null,"February 26, 2020",Verified Purchase,"
VARRY  GOOD
","

  IT LAST A LONG TIME BEFORE YOU CAN RECHARGE THE BATTERYS

","GEORGE J  BOUZIOS,JR",5.0
219,B07MQ8YRF3,null,"February 25, 2020",Verified Purchase,"
Great batteries
","

  Item arrived on time & in good condition. These batteries could only be better if a charger was included. I replaced all my remotes & sensors with these batteries & have not seen a drop in energy while using.

",Bryans Blood,5.0
220,B07MQ8YRF3,null,"February 25, 2020",Verified Purchase,"
These batteries hold up well
","

  great packaging looks very nice.  Initially charged the batteries, took a couple hours.  The seem like they will hold up well.

",Vince S,4.0
221,B07MQ8YRF3,null,"February 20, 2020",Verified Purchase,"
Works as good as other lead battery brands
","

  Used it for camera microphone. Works perfectly.

",Robert Pal,5.0
222,B07MQ8YRF3,null,"February 18, 2020",Verified Purchase,"
Very pleased.
","

  We use these for motion-activated indoor lights (stairway & closet). They hold their charge well.

",CathyLou,5.0
223,B07MQ8YRF3,null,"February 18, 2020",Verified Purchase,"
Others are better
","

  Not really a fan of these.  Already have 6 dead cells after a few months and the true mah if the AA is equal to my 2200mah purchased elsewhere.  Have not done exact testing cause simply, they're batteries but they are decent and I believe the company is not purposely mistakingly advertising their products incorrectly.

",clinton james,4.0
224,B07MQ8YRF3,null,"February 15, 2020",Verified Purchase,"
Don’t fit in some things.
","

  These don’t fit into every item. Well they fit, but they’re practically impossible to get out. I had to use pliers. I don’t know if they just have one more layer of coating than regular batteries or what, but I don’t want to use them anymore.

",KindLeigh,3.0
225,B07MQ8YRF3,null,"February 14, 2020",Verified Purchase,"
Level of power
","

  Good level of power.

",Louis Rodriguez,5.0
226,B07MQ8YRF3,null,"February 14, 2020",Verified Purchase,"
Does not hold a charge
","

  Does not hold a charge for more than a week, waste of money

",B Crable,1.0
227,B07MQ8YRF3,null,"February 12, 2020",Verified Purchase,"
Best of several
","

  I have tried several brand of batteries and this are the most reliable ones

",luis david,5.0
228,B07MQ8YRF3,null,"February 10, 2020",Verified Purchase,"
Capacity 2207mAh not 2800mAh over 20% less than advertised
","

  I'm used to rechargeable Batteries hardly ever live up to their advertised capacity. But with the joy of Amazon's free return, I made myself the experiment and ordered several batches of claimed 2800mAh Batteries, including these PowerOwl AA 16-Pack, the appearance was very nice, securely packed and very appealing looking. I only tested one of their Batteries, as they come foil sealed. After a full charge-discharge-charge cycle I got a measurement from the ""XTAR VC8"" Charger of only 2207mAh. While that is about average of most other tested brands ( Soxono, Zonhood and RayHom [being just slightly better!]) it is over 20% below the advertised capacity. EBL's 2800mAh AA's got a reading of 2583-2640mAh. Rechargeable Battery manufacturer should finally start advertising real Numbers!I have not made any long-time tests over the years, so I don't know how durable they are and how many cycles they really would work.

",Andy C. Mosetti,1.0
229,B07MQ8YRF3,null,"February 10, 2020",Verified Purchase,"
longevity
","

  remot car

",george h.,5.0
230,B07MQ8YRF3,null,"February 8, 2020",Verified Purchase,"
Don't work.
","

  These so not hold a charge.

",Sandra,1.0
231,B07MQ8YRF3,null,"February 8, 2020",Not Verified,"
don't last
","

  Loses charge fast; some won't charge at all after a certain period (less than a year)DON'T WASTE YOUR MONEY !!!

",Frank Manuele,1.0
232,B07MQ8YRF3,null,"February 8, 2020",Verified Purchase,"
like automobile batteries they come in different power ratings.always get the highest power output
","

  so far they are performing just fine

",jdbic,5.0
233,B07MQ8YRF3,null,"February 7, 2020",Verified Purchase,"
height of battery and wrapper make don't always make contact
","

  I bought the battery and charger set for use in our office. I felt bad that everyone was going through alkaline batteries relatively quickly since everyone here uses Apple's Mighty Mouse. After fully charged, in half of the cases, the contact points would not touch the head of the battery and the light on the mouse wouldn't even go on. An instant switch to a silver energizer rechargeable and the light was illuminated. One of our employees stuffed a tiny piece of paper to force the battery to connect and it worked, but unfortunately this solution did not work for any one else. I know the mighty mouse contact points are a bit different than most cheaper devices that uses bent copper contacts in which I don't see these batteries having a problem. Lastly, keep in mind that these batteries are rated at 1.2 volts over standard 1.5 like Duracell, etc. I bought these because I wanted to save some money over the ""panasonic eneloop"" batteries and to be more eco friendly in our office, but looks like I'll have to buy a different rechargeable battery for my purposes.

",Walter Yuan,1.0
234,B07MQ8YRF3,null,"February 5, 2020",Verified Purchase,"
Great value
","

  So far so good! Great value for rechargeable batteries.

",Amy,5.0
235,B07MQ8YRF3,null,"February 4, 2020",Verified Purchase,"
Don't hold a charge
","

  These batteries do not hold a charge. They are also slightly bigger than regular AA batteries making them not fit right battery placements (e.g. couldn't get it to fit in my computer mouse). The more important issue is that they do not hold a charge making them useless. We have many different rechargeable batteries that work. These do not!

",Mary,1.0
236,B07MQ8YRF3,null,"February 3, 2020",Verified Purchase,"
VERY GOOD RECHARGEABLE
","

  What I like about these rechargeable batteries is when they are fully charged the light on the charger will go out. I have done this with other batteries that need charging, but some of them lost its power. I usually take them off when I see the Green light, but I watch until the light goes out and then I take them off the charger. Good Batteries.

",Learning Man of Knowledge,5.0
237,B07MQ8YRF3,null,"February 1, 2020",Verified Purchase,"
Great rechargeable batteries
","

  Like these batteries for use in trail cams and flashlights

",Stephen L Parker,5.0
238,B07MQ8YRF3,null,"January 31, 2020",Verified Purchase,"
❤
","

  Happy

",rodney lancaster,5.0
239,B07MQ8YRF3,null,"January 30, 2020",Verified Purchase,"
After charging for days no light
","

  None of the 16 batteries worked after charging for days...no light at allReturn for credit

",JEANNINE DOLAN,1.0
240,B07MQ8YRF3,null,"January 30, 2020",Verified Purchase,"
Great value
","

  Work great.

",Amazon Customer,5.0
241,B07MQ8YRF3,null,"January 30, 2020",Verified Purchase,"
Advertised as 2,800 mAh...but measure in 2,100-2,150 mAh range
","

  Was looking for a high capacity battery, and I thought I finally found a good one at a reasonable price...but alas, another battery brand that does NOT deliver what they promise (not as bad as the batteries on eBay, but nevertheless ~25% less capacity than advertised/paid for). Appear to be OK rechargeable batteries (did not test long shelf power retention claims/capability, but they were delivered with <50% charge), but expensive for the price when considering they do not deliver the advertised 2,800 mAh capacity, and you can instead buy Amazon or other rechargeable battery brands for less that deliver 2,000-2,100 mAh capacity. The Duracell rechargeable AA seem to be the ones that deliver on the 2,500 mAh capacity they advertise and are only ~20% higher cost vs. these batteries)...so giving them a try for my needs now.

",M,2.0
242,B07MQ8YRF3,null,"January 28, 2020",Verified Purchase,"
Ok, but expected amazing based on the price
","

  Not lasting as long as I thought they would- didn’t recharge with one of my devices, but did with another..? Just get cheaper generic ones- do the same I think

",Md1,4.0
243,B07MQ8YRF3,null,"January 27, 2020",Verified Purchase,"
Dont work
","

  Dont work half time, either batteries or charger doesnt charge properly, and charger shows green light like it is charged, but it is not!

",mike,2.0
244,B07MQ8YRF3,null,"January 27, 2020",Verified Purchase,"
Great
","

  Great charger and batteries

",William Stitcher,5.0
245,B07MQ8YRF3,null,"January 27, 2020",Verified Purchase,"
Excellent battery and at good price
","

  I am a photographer and needed batteries for my flash. I would not receive the ones I normally use in time so ""settled"" for these. I won't be settling any longer. These will now become my go to rechargeable batteries for my equipment.

",Hanoverfiste,5.0
246,B07MQ8YRF3,null,"January 25, 2020",Verified Purchase,"
They work
","

  Bought these to replace rechargeable batteries in our solar walkway lights....they have a long life.

",D. Sutter,5.0
247,B07MQ8YRF3,null,"January 24, 2020",Verified Purchase,"
Not for High Powered devices
","

  The batteries seem to work fine, but they are not for high powered devices.  I have an old handheld game system i gave my son.  It takes 6 AA batteries.  I thought the device was broke because it refused to start when I used these batteries.  When I changed to my older rechargables, the device worked with no issues.

",maddog,2.0
248,B07MQ8YRF3,null,"January 23, 2020",Verified Purchase,"
Work well
","

  Great product

",Jeffrey P.,5.0
249,B07MQ8YRF3,null,"January 23, 2020",Verified Purchase,"
Good value for cost
","

  These seem to recharge great and are currently working well for our needs (baby toys and video game controllers)

",melody hartley,5.0
250,B07MQ8YRF3,null,"January 22, 2020",Verified Purchase,"
Thank you
","

  Very good product

",ABDULGADER R ISSABOBAKER,5.0
251,B07MQ8YRF3,null,"January 22, 2020",Verified Purchase,"
Perfect
","

  They work

",Luis Ruiz,5.0
252,B07MQ8YRF3,null,"January 21, 2020",Verified Purchase,"
Quite inconsistent quality
","

  Some hold a charge very well others don't some last a long time, others don't.

",MG,3.0
253,B07MQ8YRF3,null,"January 20, 2020",Verified Purchase,"
Great value
","

  Good deal

",Lbrobt105,5.0
254,B07MQ8YRF3,null,"January 17, 2020",Verified Purchase,"
Nice
","

  Worth it

",Amazon Customer,5.0
255,B07MQ8YRF3,null,"January 14, 2020",Verified Purchase,"
Excellent batteries
","

  Extremely happy with my purchase, would buy again!

",Amazon Customer,5.0
256,B07MQ8YRF3,null,"January 14, 2020",Verified Purchase,"
These Batteries Don't Work In My Small Flashlights
","

  The positive contact on the POWEROWL batteries is too short to make contat with the corresponding contact in the flashlight, so no light produced at all. All other AA size battery brands I have (rechargeable as well as non-rechargeable) work coorrectly, so it seems there is a design or manufacturing flaw in the POWEROWL AA  batteries that I received. They are being returned to Amazon and I'll test two other brands to see if they fit correctly.

",Brown123,1.0
257,B07MQ8YRF3,null,"January 13, 2020",Verified Purchase,"
Does not hold 2800 mah!
","

  Beware! I used the breakin charge setting on my Maha CH9000. All the batteries only go to 2100 max! My old power cells were consistently over 2500. They are falsely advertising!!!

",Mr. A,1.0
258,B07MQ8YRF3,null,"January 12, 2020",Verified Purchase,"
Powerful
","

  Very powerful.

",tony,5.0
259,B07MQ8YRF3,null,"January 12, 2020",Verified Purchase,"
Long life, and powerful
","

  These batteries charged quickly, and seem to hold their charge for quite a while.

",Chris,5.0
260,B07MQ8YRF3,null,"January 12, 2020",Verified Purchase,"
Great Deal.
","

  Good batteries for the price,  already had a charger but will try with the recommended Powerowl charger to see if it affects the longevity.

",Cottonm,5.0
261,B07MQ8YRF3,null,"January 11, 2020",Verified Purchase,"
Not standard size!
","

  These did not fit in our mice, remote controls, or game controllers because they are slightly too big by a few millimeters! NOT A STANDARD US SIZE FOR AA!

",Christina Lopez,1.0
262,B07MQ8YRF3,null,"January 11, 2020",Verified Purchase,"
ECONOMICAL
","

  lighting equipment

",ROBERT LURIE,5.0
263,B07MQ8YRF3,null,"January 11, 2020",Verified Purchase,"
A good value for the money
","

  They take a long time to charge, but have a 2800 capacity vs a 2000 capacity. So far, so good.

",Seth,5.0
264,B07MQ8YRF3,null,"January 11, 2020",Verified Purchase,"
Great buy.
","

  Great buy.

",Alejandrita,5.0
265,B07MQ8YRF3,null,"January 11, 2020",Verified Purchase,"
Switch from alkaline
","

  I have only used the batteries for one cycle and seem to work good. Batteries charge fast but I did but I more expensive charger.

",JJ,5.0
266,B07MQ8YRF3,null,"January 11, 2020",Verified Purchase,"
Will only charge to ~ 2500 mAh not 2800 mAh as advertised
","

  These appear to be well made batteries. I've used them in outdoor led light strings and electric socks with no problems noted. The only issue is that the most charge I can seem to get into them is around 2500 mAh not the advertised 2800 mAh and for this reason I gave them 4 instead of 5 stars.

",Golfmann1,4.0
267,B07MQ8YRF3,null,"January 8, 2020",Verified Purchase,"
Good for what? I’m not sue.
","

  Bought these to replace conventional batteries in my game cameras. They don’t have enough power to run the device. Straight off the charger they show half power in my camera. Very disappointing.

",Chris Lee,1.0
268,B07MQ8YRF3,null,"January 8, 2020",Verified Purchase,"
So far so good
","

  Good so far.  I have used them and they seem to work fine.  Test will be how many cycles for it to continue with good capacity

",RWH,5.0
269,B07MQ8YRF3,null,"January 8, 2020",Verified Purchase,"
Don’t stay charged for long
","

  Terrible product. They don’t hold a charge for very long at all.

",Graison,1.0
270,B07MQ8YRF3,null,"January 6, 2020",Verified Purchase,"
Well worth it!
","

  Batteries charge in about 4 hours. I use them daily for kids night lights, toys and remote controls. They last long and I know it doesn't matter but look sleek. In comparison to other batteries, Insignia, Amazon Basic etc... Well worth the buy.I highly recommend the larger packs. You'll be surprised how often you need batteries.While some are being used, others are being charged and others are on standby.

",Angel L. Vazquez,5.0
271,B07MQ8YRF3,null,"January 6, 2020",Verified Purchase,"
Works OK - overall good product
","

  Did an ok job

",TDL45,4.0
272,B07MQ8YRF3,null,"January 4, 2020",Verified Purchase,"
Fantastic Batteries!
","

  work great for everything!!

",Larry Duane Heffernan,5.0
273,B07MQ8YRF3,null,"January 3, 2020",Verified Purchase,"
Good quality batteries
","

  Excellent rechargeable batteries and the price is worth it’s value

",AmazonBestFriend,5.0
274,B07MQ8YRF3,null,"January 1, 2020",Verified Purchase,"
Should have bought these sooner.
","

  Love the black. Love the price and recharge-ability. Keeps my kids from stealing mine for the game remotes and gadgets

",Jason August,5.0
275,B07MQ8YRF3,null,"January 1, 2020",Verified Purchase,"
Not as long lasting as advertised
","

  I wanted batteries that were renewable and these advertised up to 1000 times to be recharged.  I had to dispose of 4 or 5 after only 2 or 3 recharging.  They lasted many hours, but did not live up to recharging expectations.

",SCCL,2.0
276,B07MQ8YRF3,null,"January 1, 2020",Verified Purchase,"
Won't Last In The Cold
","

  Charged these up soon as I received them and put them in my game camera the next day. They lasted twelve pictures and one day. Now the temperature was in the 40's during the day and 20's at night. Took them out and recharged them. Put back in my camera with high temps in the 60's and lows in the 40's. Lasted two days and 82 pictures before going completely dead again. Never had any trouble with other brands dying this quickly in the cold. Even cheaper rechargeables last at least two months. These might be fine in an inside application but not in moderate to cold weather. Not acceptable.

",dride711,1.0
277,B07MQ8YRF3,null,"January 1, 2020",Verified Purchase,"
There when I need them
","

  Pretty Pricey but worth the price...

",Clifton Pearce,5.0
278,B07MQ8YRF3,null,"December 30, 2019",Verified Purchase,"
Good for yard lights
","

  I used for yard lights. They work just fine

",Karen Knight,5.0
279,B07MQ8YRF3,null,"December 29, 2019",Verified Purchase,"
Won’t charge
","

  One four pack was defective. Wouldn’t charge right off the bat.

",Laura Phillips,3.0
280,B07MQ8YRF3,null,"December 29, 2019",Verified Purchase,"
Good solution for gamers
","

  We use these in game controllers - their duration seems acceptable. Even if they run out faster than traditional batteries, this pack had enough that we always have enough charged to switch out quickly. I like that we're not throwing away and buying batteries as we did prior... we used to go through a lot. Only downside is figuring out where to store your inventory. I would like to get more of these, but you have to be more creative and protective with where you keep them so they don't get lost.

",Marti,5.0
281,B07MQ8YRF3,null,"December 28, 2019",Verified Purchase,"
dead batteries
","

  It is too late to return them so I'm just out the money.  These were delivered dead (all of them).  I have not been abele to get any to recharge using the battery charger I just bought in the same order.  Very disappointed.

",NA,1.0
282,B07MQ8YRF3,null,"December 28, 2019",Verified Purchase,"
Great alternative to more expensive rechargeable batteries.
","

  Bought these as an alternative to disposable and more expensive brands.  They appear to work the same and plenty of stored power.  Great value as you purchase greater quantities.  Used the for toys, remotes, and christmas lights.  Performed flawlessly.

",L. Tran,5.0
283,B07MQ8YRF3,null,"December 26, 2019",Verified Purchase,"
Last longer than other brands.
","

  Lasts longer than I expected. Overall satisfied.

",Michael,5.0
284,B07MQ8YRF3,null,"December 24, 2019",Verified Purchase,"
would buy again
","

  seem to be high quality but just started using, paired really well with the round charger to charge the whole pack at once

",Joshua V.,5.0
285,B07MQ8YRF3,null,"December 24, 2019",Verified Purchase,"
Would buy again
","

  Great performer. Meets expected ampere rating. Recommended to purchase. Would buy again.

",John,5.0
286,B07MQ8YRF3,null,"December 23, 2019",Verified Purchase,"
Not the best
","

  So far 1 out of them doesn’t work at all.  They don’t work on some lights, and don’t seem to last all that long with other lights

",Connie B,3.0
287,B07MQ8YRF3,null,"December 23, 2019",Verified Purchase,"
Buen producto.
","

  Muy buena selección, y el producto me llegó con excelente condición. Muy buenas las pilas

",daren damian santos concecion,5.0
288,B07MQ8YRF3,null,"December 23, 2019",Verified Purchase,"
Should have bought more.
","

  Good for kids toys. And good for Christmas decorations.

",dhraven,5.0
289,B07MQ8YRF3,null,"December 23, 2019",Verified Purchase,"
So Far So Good
","

  I've used the batteries for about a month and so far they perform as expected.

",D. Owen,4.0
290,B07MQ8YRF3,null,"December 22, 2019",Verified Purchase,"
Need more time for a longevity review.
","

  After I charged batteries and installed in my deer trail camera it said only 52%

",Emory Benton,3.0
291,B07MQ8YRF3,null,"December 22, 2019",Verified Purchase,"
Reliable and holds a strong charge
","

  These batteries are powerful and reliable with regards to frequent use between charge cycles. Highly recommended...

",Christopher,5.0
292,B07MQ8YRF3,null,"December 20, 2019",Verified Purchase,"
Should have indicated not lasting
","

  Candle

",Amazon Customer,2.0
293,B07MQ8YRF3,null,"December 19, 2019",Verified Purchase,"
They work well
","

  They work well

","WU, HENGHSI",5.0
294,B07MQ8YRF3,null,"December 18, 2019",Verified Purchase,"
About the same as Energizer 2000mAh
","

  I bought these because they were 2800mAh and wanted a long lasting battery for LED emergency lanterns. I placed three of these in one lantern and three Energizer 2000mAh in an identical lantern and turned them both on at the same time. The winner (brightest light at the end of the test) of the first test appeared to be Energizer (by a very slight margin). Then, I remembered reading somewhere that the Owls needed to be discharged/recharged a couple of times before reaching their full potential. I charged both sets overnight and ran the test again. After they had run down I really couldn't tell much difference in the brightness of each lantern. I recharged a third time overnight and ran the test a third time. When both lanterns reached the end of their usefulness, I might (might) have seen a small (very small) difference in brightness for the lantern with the Owl batteries.Conclusion... 2800mAh is 40% more than the 2000mAh so I expected better performance. However, I don't think the Owls were very expensive. If I were to buy again, I would compare the price of these 2800mAh batteries to other 2800mAh and Energizer 2000mAh. I would not pay more for the Owls if Energizer was the same price. I might try 2800mAh made by a different company if they were not too expensive. Last note... I think the Owls were made in China and Energizer is made in Japan.

",JEFF IN COLORADO,4.0
295,B07MQ8YRF3,null,"December 17, 2019",Verified Purchase,"
My experience
","

  I use these batteries to power my speedlites and wireless trigger I purchased.  I absolutely love the refresh time I get from one to the next, it's almost instant.  I tend to run my flash on about 1/8 - 1/16 power which for lack of a better term this is about medium power setting.  My dissatisfaction with the batteries is after about 5 minutes or 10-15 flashes my battery meter shows about 75% usage left and  if I'm shooting an event that lasts for hours I'd have carry a bag full of rechargeable batteries and that's not convenient nor cost effective for me.  In contrast, I purchased some non-rechargeable batteries, Energizers and I didn't reach 75% until after close to 70 or 80 flashes.  However my refresh time on the same settings was not as fast. Took me 2-3 seconds to refresh and any photographer can tell you that could cost you to miss some important shots especially at a wedding.

",W. Shepard,2.0
296,B07MQ8YRF3,null,"December 17, 2019",Verified Purchase,"
This product is very reliable.
","

  I use this product for my solar lights in my garden and this batteries are very powerful and keep the charge  for a verylong time.

",latino shopper,5.0
297,B07MQ8YRF3,null,"December 16, 2019",Verified Purchase,"
Batteries
","

  These batteries are good. Thought that they would work in solar lights.But they only stay charged for 2 days. They don't recharge in the lught itself

",Jon Donovan,5.0
298,B07MQ8YRF3,null,"December 15, 2019",Verified Purchase,"
Juice!!!!!
","

  So far so good. I get about a week of hard gaming out of these 4 to 6 hours a day. Bought ebl before and about a year into having them half started failing or not hold charge. So tried these and so far so good

",El chamuco,4.0
299,B07MQ8YRF3,null,"December 14, 2019",Verified Purchase,"
Great product
","

  Great product!

",Shellecia Morgan,5.0
300,B07MQ8YRF3,null,"December 13, 2019",Verified Purchase,"
Good value
","

  I putchased this for xbox controllers

",Amazon Customer,5.0
301,B07MQ8YRF3,null,"December 11, 2019",Verified Purchase,"
Great batteries
","

  I have used the AAA, now am a fan of the AA by this manufacturer.

",ElwoodM,5.0
302,B07MQ8YRF3,null,"December 11, 2019",Verified Purchase,"
Good buy
","

  Seem to work well, battery life is good. Have not had them long enough to determine longevity of the batteries.

",Patrick,4.0
